"BACCLm",1
"BALAVECSEC",0
"BAMPPALDOX",1
"BBHOX",0
"BCDO",0
"BDHm",1
"BHMT",0
"BILDGLCURt",0
"BILDGLCURte",1
"BILGLCURt",0
"BILGLCURte",1
"BILIRED",1
"BILIRUBt2",0
"BMTer_U",0
"BPNT2",1
"BTND1",1
"BTND1n",1
"BTNDe",1
"BTNDm",1
"BTNPL",1
"BTNPLm",1
"BTNt2",1
"BTNt2m",1
"BTNt3i",1
"BTNt4i",0
"BUP2",0
"BUTt2m",1
"C14STRr",1
"C160CPT1",0
"C160CPT2",1
"C160CRNt",1
"C161CPT1",0
"C161CPT12",0
"C161CPT2",1
"C161CPT22",1
"C161CRN2t",1
"C161CRNt",1
"C180CPT1",0
"C180CPT2",1
"C180CRNt",1
"C181CPT1",0
"C181CPT2",1
"C181CRNt",1
"C204CPT1",0
"C204CPT2",1
"C204CRNt",1
"C226CPT1",0
"C226CPT2",1
"C3STDH1Pr",1
"C3STDH1r",1
"C3STKR2r",1
"C4STMO1r",1
"C4STMO2Pr",1
"C4STMO2r",1
"CAATPS",1
"CAT2p",1
"CAt7r",1
"CATm",1
"CATp",1
"CBL2tm",0
"CBPPer",0
"CBPSam",0
"CBR2",0
"CDIPTr",1
"CDS",1
"CDSm",1
"CEPTC",1
"CEPTE",1
"CERK",1
"CERT1gt",1
"CERT1rt",1
"CERT2gt",1
"CERT2rt",1
"CGLYt3_2_",0
"CH25H",0
"CHAT",1
"CHATn",1
"CHLP",1
"CHLPCTD",0
"CHOLATEt",0
"CHOLATEt2",1
"CHOLATEt3",0
"CHOLD2m",0
"CHOLK",1
"CHOLt4",0
"CHOLtu",1
"CHSTEROLSULT",1
"CHSTEROLt1",0
"CHSTEROLtg",0
"CHTNASE",0
"CHTNASEe",0
"CITRtm",1
"CITt4_2",1
"CITtam",1
"CITtbm",1
"CK",0
"CKc",1
"CLFORtex",0
"CLHCO3tex2",1
"CLI2tex",0
"CLOHtex2",1
"CLOXAtex2",1
"CLPNDCPT1",0
"CLPNDCPT2",1
"CLPNDCRNt",1
"CLS_hs",1
"CMPACNAtg",1
"CMPSAS",1
"CMPSASn",1
"COAtm",0
"COKECBESr",0
"COQ3m",0
"COQ6m",0
"COQ7m",1
"CORE2GTg",1
"CORE3GTg",1
"CORE4GTg",0
"CORE6GTg",1
"CREATt4_2_r",1
"CRNCARtp",1
"CRNt",0
"CRNtHa",0
"CRNtim",1
"CRNtuNa",0
"CSm",1
"CSNAT2m",1
"CSNAT2x",1
"CSNAT3x",1
"CSNATer",1
"CSNATm",1
"CSNATp",1
"CSNATr",1
"CSNt",1
"CYSALANaEx",1
"CYSASNNaEx",1
"CYSGLNNaEx",1
"CYSGLUexR",1
"CYSGLYexR",1
"CYSO",0
"CYSSERNaEx",1
"CYSt4",1
"CYSTA",1
"CYStec",1
"CYSTGLUex",0
"CYSTHRNaEx",1
"CYSTSERex",0
"CYTD",0
"CYTDK1",1
"CYTDn",0
"CYTDt",1
"CYTDt4",0
"CYTDtl",1
"CYTDtm",1
"CYTK10",1
"CYTK10n",1
"CYTK11",1
"CYTK11n",1
"CYTK12",1
"CYTK12n",1
"CYTK13",1
"CYTK13n",1
"CYTK14",1
"CYTK14n",1
"CYTK1m",0
"CYTK1n",1
"CYTK2n",1
"CYTK3",0
"CYTK3n",1
"CYTK4",0
"CYTK4n",1
"CYTK5",1
"CYTK5n",1
"CYTK6",1
"CYTK6n",1
"CYTK7",1
"CYTK7n",1
"CYTK8",1
"CYTK8n",1
"CYTK9",1
"CYTK9n",1
"D3AIBTm",0
"DADA",1
"DADAe",1
"DADNt4",1
"DAGK_hs",1
"DAGKn_hs",1
"DALAOXx",0
"DALAt2r",1
"DARGOp",0
"DASCBR",1
"DASPO1p",0
"DCIm",1
"DCK1n",1
"DCK2n",1
"DCSPTN1CPT1",0
"DCSPTN1CPT2",1
"DCSPTN1CRNt",1
"DCT",0
"DCYTD",0
"DCYTDn",0
"DCYTt",1
"DEBRISOQUINEt",1
"DESAT16_2",0
"DESAT18_10",1
"DESAT18_3",0
"DESAT18_4",0
"DESAT18_5",0
"DESAT18_6",1
"DESAT18_7",1
"DESAT18_8",1
"DESAT18_9",1
"DESAT20_1",0
"DESAT20_2",0
"DESAT24_1",1
"DGAT",1
"DGNSKm",1
"DGSNt",1
"DHAAt1r",1
"DHCR241r",1
"DHCR242r",1
"DHCR243r",1
"DHCR71r",0
"DHCR72r",0
"DHCRD1",1
"DHCRD2",1
"DHDPBMTm",0
"DHEASt",1
"DHEASULT",0
"DHORD9",1
"DHPM1",1
"DHPM2",0
"DINt",1
"D_LACt2",1
"D_LACtm",1
"DLNLCGCPT1",0
"DLNLCGCPT2",1
"DLNLCGCRNt",1
"DLNLCGt",1
"DMATTx",1
"DMGDHm",0
"DNDPt10m",0
"DNDPt11m",0
"DNDPt12m",0
"DNDPt13m",0
"DNDPt14m",0
"DNDPt15m",0
"DNDPt16m",0
"DNDPt17m",0
"DNDPt18m",0
"DNDPt19m",0
"DNDPt1m",0
"DNDPt20m",0
"DNDPt21m",0
"DNDPt23m",0
"DNDPt24m",0
"DNDPt25m",0
"DNDPt28m",0
"DNDPt2m",0
"DNDPt30m",0
"DNDPt31m",0
"DNDPt32m",0
"DNDPt37m",0
"DNDPt38m",0
"DNDPt39m",0
"DNDPt3m",0
"DNDPt40m",0
"DNDPt41m",0
"DNDPt42m",0
"DNDPt43m",0
"DNDPt44m",0
"DNDPt45m",0
"DNDPt46m",0
"DNDPt47m",0
"DNDPt48m",0
"DNDPt49m",0
"DNDPt4m",0
"DNDPt50m",0
"DNDPt51m",0
"DNDPt52m",0
"DNDPt53m",0
"DNDPt54m",0
"DNDPt55m",0
"DNDPt56m",0
"DNDPt57m",0
"DNDPt58m",0
"DNDPt59m",0
"DNDPt5m",0
"DNDPt60m",0
"DNDPt61m",0
"DNDPt62m",0
"DNDPt63m",0
"DNDPt6m",0
"DNDPt7m",0
"DOLPGT3_Ler",0
"DOLPGT3_Uer",0
"DOLPMT3_Uer",0
"DOPABMO",0
"DOPACHRMISO",0
"DOPAMT",0
"DOPASULT",0
"DOPAt4_2_r",1
"DOPAtu",1
"DOPAVESSEC",0
"DORNOp",0
"DPGase",1
"DPGM",1
"DPMVDx",0
"DRPA",1
"DURAD",1
"DURAD2",1
"DURIK1",0
"DURIK1m",0
"DURIt",1
"DUTPDPm",1
"DUTPDPn",1
"EBP1r",1
"EBP2r",1
"ECOAH12m",1
"ECOAH1m",1
"ECOAH1x",1
"ECOAH9m",1
"EHGLAT2m",1
"EHGLATm",1
"EICOSTETCPT1",0
"EICOSTETCPT2",1
"EICOSTETCRNt",1
"ELAIDCPT1",0
"ELAIDCPT2",1
"ELAIDCRNt",1
"ELAIDt",0
"ESTRADIOLGLCt",1
"ESTRADIOLGLCt2",0
"ESTRIOLGLCte",1
"ESTRONEGLCt",0
"ESTRONESt",1
"ESTRONESt2",1
"ESTSULT",0
"ETF",1
"ETFQO",1
"ETHAK",1
"ETHP",1
"ETOHMO",0
"F1PGT",1
"FACOAL140i",0
"FACOAL150",1
"FACOAL160i",1
"FACOAL170",1
"FACOAL180i",1
"FACOAL1812",1
"FACOAL1813",1
"FACOAL181i",1
"FACOAL1821",1
"FACOAL1822",1
"FACOAL1831",1
"FACOAL1832",1
"FACOAL184",1
"FACOAL191",0
"FACOAL200",1
"FACOAL203",1
"FACOAL204",1
"FACOAL2042",1
"FACOAL205",1
"FACOAL206",0
"FACOAL224",1
"FACOAL2251",1
"FACOAL2252",1
"FACOAL226",1
"FACOAL240",1
"FACOAL241",1
"FACOAL244_1",1
"FACOAL245_1",1
"FACOAL245_2",1
"FACOAL246_1",1
"FACOAL260",1
"FACOAL40im",0
"FACOAL80i",0
"FADDP",0
"FAEL183",1
"FAEL184",1
"FAEL204",1
"FAEL205",1
"FAH1",0
"FAH2",0
"FAH3",0
"FALDH",1
"FAOXC11",1
"FAOXC140",1
"FAOXC150m",1
"FAOXC160",1
"FAOXC16080m",1
"FAOXC16080x",1
"FAOXC161802m",1
"FAOXC16180m",1
"FAOXC170m",1
"FAOXC180",1
"FAOXC180x",1
"FAOXC1811601m",1
"FAOXC1811602m",1
"FAOXC1811603m",1
"FAOXC182806m",1
"FAOXC18280m",1
"FAOXC183803m",1
"FAOXC183806m",1
"FAOXC183806x",1
"FAOXC18480m",1
"FAOXC18480x",1
"FAOXC200180m",1
"FAOXC200180x",1
"FAOXC2031836m",1
"FAOXC204",1
"FAOXC204184m",1
"FAOXC2051843m",1
"FAOXC2051843x",1
"FAOXC2242046m",1
"FAOXC2242046x",1
"FAOXC2251836m",1
"FAOXC2251836x",1
"FAOXC2252053m",1
"FAOXC2252053x",1
"FAOXC226",1
"FAOXC226205m",1
"FAOXC226205x",1
"FAOXC240200x",1
"FAOXC241181x",1
"FAOXC2442246x",1
"FAOXC2452253x",1
"FAOXC2452256x",1
"FAOXC246226x",1
"FAOXC260240x",1
"FAOXC80",1
"FAS100COA",0
"FAS120COA",0
"FAS140COA",0
"FAS160COA",0
"FAS180COA",0
"FAS80COA_L",0
"FATP1t",0
"FATP2t",0
"FATP3t",0
"FATP4t",1
"FATP5t",1
"FATP6t",1
"FATP7t",1
"FATP8t",1
"FATP9t",1
"FBA4",1
"FBA5",0
"FBP26",1
"FCLTm",0
"FDH",0
"FE3R2e",0
"FK",0
"FKYNH",0
"FOLR2",1
"FOLt2",0
"FPGS2",1
"FPGS2m",1
"FPGS3",1
"FPGS3m",1
"FPGS4",1
"FPGS4m",1
"FPGS5",1
"FPGS5m",1
"FPGS6",1
"FPGS6m",1
"FPGS7m",1
"FPGS8",1
"FPGS8m",1
"FPGS9",1
"FPGS9m",1
"FPGSm",1
"FRUt1r",1
"FTHFDH",0
"FTHFLm",1
"FUCASE2e",1
"FUCASE2ly",0
"FUCASEe",1
"FUCASEly",0
"FUMAC",0
"FUMm",1
"FUMSO3tm",1
"FUMSO4tm",1
"FUMtm",1
"FUMTSULtm",1
"FUT11g",1
"FUT12g",1
"FUT14g",1
"FUT15g",1
"FUT16g",1
"FUT17g",1
"FUT18g",1
"FUT32g",0
"FUT33g",0
"FUT34g",0
"FUT35g",0
"FUT910g",0
"FUT911g",0
"FUT91g",0
"FUT92g",0
"FUT93g",0
"FUT94g",0
"FUT95g",0
"FUT96g",0
"FUT97g",0
"FUT98g",0
"FUT99g",0
"G14T18g",1
"G14T19g",1
"G14T20g",1
"G14T21g",1
"G14T2g",1
"G14T3g",1
"G14T4g",1
"G14T5g",1
"G3PD2m",0
"G5SDym",1
"G6PDH1rer",0
"G6PDH2rer",1
"G6PPer",0
"G6Pter",1
"GABAVESSEC",0
"GACMTRc",0
"GAL3ST11",0
"GAL3ST12",0
"GALASE10ly",1
"GALASE11ly",1
"GALASE12ly",1
"GALASE13ly",1
"GALASE14ly",1
"GALASE15ly",1
"GALASE16ly",1
"GALASE17ly",1
"GALASE18ly",1
"GALASE19ly",1
"GALASE1ly",1
"GALASE20ly",1
"GALASE3ly",1
"GALASE4ly",1
"GALASE5ly",1
"GALASE6ly",1
"GALASE7ly",1
"GALASE8ly",1
"GALASE9ly",1
"GALC",1
"GALGT1",0
"GALGT2",0
"GALGT3",0
"GALGT4",0
"GALNACT1g",1
"GALNACT2g",1
"GALNACT3g",1
"GALNACT4g",1
"GALNACT5g",1
"GALNTg",1
"GALOR",1
"GALt1r",1
"GALT2g",0
"GALTg",1
"GAMt1r",0
"GAMYe",1
"GAO1",1
"GAO1g",1
"GAO2",1
"GAO2g",1
"GARFT",1
"GASNASE2ly",1
"GASNASE3ly",1
"GASNASEly",1
"GBA",0
"GBAl",0
"GBGT1",0
"GCALDDm",1
"GCC2am",0
"GCC2bim",0
"GCC2cm",0
"GCCam",0
"GCCbim",0
"GCCcm",0
"GCHOLAt",0
"GCHOLAt2",1
"GCNTg",0
"GDPFUCtg",1
"GFUCS",1
"GGH_10FTHF5GLUe",1
"GGH_10FTHF5GLUl",1
"GGH_10FTHF6GLUe",1
"GGH_10FTHF6GLUl",1
"GGH_10FTHF7GLUe",1
"GGH_10FTHF7GLUl",1
"GGH_5DHFe",1
"GGH_5DHFl",1
"GGH_5THFe",1
"GGH_5THFl",1
"GGH_6DHFe",1
"GGH_6DHFl",1
"GGH_6THFe",1
"GGH_6THFl",1
"GGH_7DHFe",1
"GGH_7DHFl",1
"GGH_7THFe",1
"GGH_7THFl",1
"GGLUCT",1
"GGNG",0
"GGT5r",0
"GHMT2rm",1
"GHMT3",0
"GLACO",1
"GLAl",1
"GLB1",1
"GLBRAN",1
"GLCAASE1ly",1
"GLCAASE4ly",1
"GLCAASE5ly",1
"GLCAASE6ly",1
"GLCAASE7ly",1
"GLCAASE8ly",1
"GLCAASE9ly",1
"GLCAE2g",0
"GLCAT2g",1
"GLCAT3g",1
"GLCAT4g",1
"GLCAT5g",1
"GLCAT6g",0
"GLCAT7g",0
"GLCAT8g",0
"GLCAT9g",0
"GLCATg",1
"GLCNACASE1ly",0
"GLCNACASE2ly",0
"GLCNACASE3ly",0
"GLCNACASE4ly",0
"GLCNACASE5ly",0
"GLCNACDASg",1
"GLCNACT1g",1
"GLCNACT2g",1
"GLCNACT3g",1
"GLCNACT4g",1
"GLCNACT5g",1
"GLCt1r",1
"GLCt2_2",0
"GLCtg",0
"GLCURtly",1
"GLDBRAN",1
"GLGNS1",0
"GLNALANaEx",1
"GLNASNNaEx",1
"GLNCYSNaEx",1
"GLNSERNaEx",1
"GLNTHRNaEx",1
"GLNtN1",1
"GLPASE1",0
"GLPASE2",0
"GLU5Km",1
"GLUCYS",1
"GLUDC",0
"GLUDxm",1
"GLUDym",1
"GluForTx",0
"GLUNm",1
"GLUt2m",1
"GLUt6",1
"GLUTCOADHm",0
"GLUVESSEC",1
"GLXO2p",0
"GLYAMDTRc",0
"GLYATm",0
"GLYBt4_2_r",0
"GLYCLTDy",1
"GLYCTO1p",0
"GLYKm",1
"GLYOXm",1
"GLYt4",1
"GLYt7_211_r",0
"GLYVESSEC",0
"GNDer",0
"GNMT",1
"GPAM_hs",1
"GPIAT",1
"GPIDA2er",0
"GPIDAer",0
"GPIMTer_U",0
"GRTTx",1
"GSNt",1
"GSNt4",1
"GSNtl",1
"GTHO",1
"GTHOm",1
"GTHP",1
"GTHPe",1
"GTHPm",1
"GTHS",1
"GTMLTe",0
"GUACYC",1
"GUAD",0
"H2CO3Dm",1
"H2ETer",0
"H2MTer_U",0
"H2O2syn",1
"H2Otm",0
"H3ETer",0
"H3MTer_U",0
"H4ET3er",0
"H4ETer",0
"H5MTer_U",0
"H6_ET2er",1
"H6ET3er",0
"H6_ETer",0
"H6MTer_U",0
"H7ET2er",1
"H7_ETer",0
"H7MTer_U",0
"H7_TAer",0
"H8TAer",0
"HACD1m",1
"HACD1x",1
"HACD9m",1
"HAS1",1
"HAS2",1
"HBZOPT10m",1
"HCO3_CLt",1
"HDCAtr",1
"HDCEAtr",0
"HEX10",1
"HEX4",1
"HGNTOR",0
"HIBDm",1
"HISDC",1
"HISt4",1
"HISTASE",0
"HISTAtu",1
"HISTAVESSEC",0
"HIStiDF",0
"HIStN1",1
"HKt",0
"HKYNH",0
"HMGCOASi",0
"HMGCOASim",0
"HMGLm",1
"HMGLx",1
"HOMt4",1
"HOXG",1
"HPCLx",0
"HPDCACRNCPT1",0
"HPDCACRNCPT2",1
"HPDCACRNt",1
"HPYRR2x",1
"HPYRRy",1
"HS1ly",1
"HS2ly",1
"HS3ly",1
"HS4ly",1
"HSD11B1r",0
"HSD11B2r",0
"HSD17B1",1
"HSD17B2r",0
"HSD17B42x",1
"HSD17B4x",1
"HSD17B7r",1
"HSD17B8r",0
"HSD17B9r",1
"HSD3A1r",0
"HSD3A2r",0
"HSD3B11",0
"HSD3B11r",0
"HSD3B12r",0
"HSD3B13",0
"HSD3B13r",0
"HSD3B2r",0
"HSD3B3r",0
"HSD3B7P",0
"HYPOE",1
"ICDHxm",1
"ICDHy",1
"ICDHyp",1
"ICDHyrm",1
"IDHPOXOX2b",0
"IDHPOXOX3",0
"IDHPOXOX4",0
"IDHPOXOXb",0
"IDOAASE1ly",1
"IDOAASE2ly",1
"IDOAASE3ly",1
"IDOAASE4ly",1
"IDOURtly",1
"ILEt4",0
"ILETAm",1
"ILEtec",1
"INOSTO",0
"INSt",1
"INSt4",1
"INSTt2r",0
"INSTt4",0
"IPDDIx",1
"It",0
"ITCOAL1m",1
"ITCOALm",1
"KAS8",0
"KCC2t",1
"KCCt",1
"KHK",1
"KHK2",1
"KHK3",1
"Kt3g",1
"KYN",0
"KYN3OX",0
"KYNAKGAT",0
"LACZe",1
"LALDO",1
"LAPCOAl",1
"LCADi_D",1
"LCADim",1
"LCAT1e",1
"LCYSTAT",1
"LCYSTCBOXL",0
"LDH_Lm",1
"LEUKTRA4t",0
"LEUKTRB4t",0
"LEUKTRC4t",0
"LEUKTRE4t",0
"LEUKTRF4t",0
"LEUt4",1
"LEUTAm",1
"LEUtec",1
"LFORKYNHYD",0
"LGNCt",0
"LIPOti",1
"L_LACDcm",0
"L_LACtcm",0
"L_LACtm",1
"LNELDCCPT1",0
"LNELDCCPT2",1
"LNELDCCRNt",1
"LNLCCPT1",0
"LNLCCPT2",1
"LNLCCRNt",1
"LNLCt",1
"LNLNCACPT1",0
"LNLNCACPT2",1
"LNLNCACRNt",1
"LNLNCAt",1
"LNLNCGCPT1",0
"LNLNCGCPT2",1
"LNLNCGCRNt",1
"LNLNCGt",1
"LNS14DM",0
"LNSTLSr",0
"LPASE",0
"LPCOXp",0
"LPS",0
"LPS2",0
"LPS2e",0
"LPS3",0
"LPS3e",0
"LPS4e",0
"LRAT",0
"LSTO1r",0
"LSTO2r",0
"LTA4H",1
"LTC4Sr",1
"LTDCL",1
"LYSt4",0
"LYStiDF",1
"LYStm",1
"M4BTAer",0
"M4CET3er",0
"MACACI",0
"MACOXO",1
"MALSO3tm",1
"MALSO4tm",1
"MALTe",1
"MALTly",0
"MALtm",1
"MALTSULtm",1
"MALTt1r",1
"MANt1r",1
"MAOLNOR",0
"MAOX",0
"MCCCrm",0
"MCD",1
"MCDm",1
"MCDp",1
"MCLOR",1
"MCPST",0
"MDHm",1
"ME1m",1
"ME2",0
"ME2m",1
"MECOALm",1
"MECOAS1m",1
"MELATN23DOX",1
"MELATNOX",1
"METAT",1
"METLEUex",1
"METS",1
"METt4",1
"METtec",1
"MEVK1x",0
"MGCHrm",1
"MHISOR",0
"MI1345PP",1
"MI134PP",1
"MI145PK",1
"MI145PP",1
"MI14PP",1
"MI1PS",1
"MI34PP",1
"MLTG1",0
"MLTG1e",1
"MLTG1ly",0
"MMCDm",1
"MMEm",1
"MMMm",0
"MMSAD1m",0
"MMSAD3m",0
"MOGAT",0
"MTAP",0
"MTHFCm",1
"MTHFD2m",1
"MTHFDm",1
"N3Tg",1
"NABTNO",1
"NACASPAH",0
"NACHEX10ly",1
"NACHEX11ly",0
"NACHEX12ly",1
"NACHEX13ly",1
"NACHEX14ly",1
"NACHEX15ly",1
"NACHEX16ly",1
"NACHEX17ly",1
"NACHEX18ly",0
"NACHEX19ly",1
"NACHEX1ly",1
"NACHEX20ly",1
"NACHEX21ly",1
"NACHEX22ly",1
"NACHEX23ly",1
"NACHEX24ly",1
"NACHEX25ly",1
"NACHEX26ly",1
"NACHEX27ly",1
"NACHEX2ly",1
"NACHEX3ly",0
"NACHEX4ly",0
"NACHEX5ly",0
"NACHEX6ly",1
"NACHEX7ly",1
"NACHEX8ly",1
"NACHEX9ly",1
"NACHEXA10ly",0
"NACHEXA11ly",0
"NACHEXA12ly",0
"NACHEXA13ly",0
"NACHEXA14ly",0
"NACHEXA15ly",0
"NACHEXA16ly",0
"NACHEXA17ly",0
"NACHEXA18ly",0
"NACHEXA19ly",0
"NACHEXA1ly",0
"NACHEXA20ly",0
"NACHEXA21ly",0
"NACHEXA22ly",0
"NACHEXA2ly",0
"NACHEXA3ly",0
"NACHEXA4ly",0
"NACHEXA5ly",0
"NACHEXA6ly",0
"NACHEXA7ly",0
"NACHEXA8ly",0
"NACHEXA9ly",0
"NADNe",1
"NADPNe",1
"NAGA2ly",0
"NAGAly",0
"NAHCO3_HCLt",0
"NAIt",0
"NaKt",1
"NAt",0
"NAt3_1g",1
"NAt5",1
"NBAHH_ir",1
"NCCt",1
"NCKt",1
"NCNt",1
"NDP10ex",1
"NDP3ex",1
"NDP6",1
"NDP7er",1
"NDP7ex",1
"NDP7g",0
"NDP8",0
"NDP8ex",1
"NDPK10",1
"NDPK10n",1
"NDPK1m",0
"NDPK1n",1
"NDPK2n",1
"NDPK3m",0
"NDPK3n",1
"NDPK4m",0
"NDPK4n",1
"NDPK5m",0
"NDPK5n",1
"NDPK6m",0
"NDPK6n",1
"NDPK7m",0
"NDPK7n",1
"NDPK8m",0
"NDPK8n",1
"NDPK9n",1
"NH4t3r",1
"NKCC2t",1
"NKCCt",1
"NMNATm",0
"NMNATn",0
"NMNATr",0
"NMNS",1
"NNATn",0
"NNMT",1
"NORANMT",0
"NOS1",1
"NOS2",1
"NP1",1
"NRPPHRSULT",0
"NRPPHRt4_2_r",1
"NRPPHRtu",1
"NRPPHRVESSEC",0
"NS26T2g",0
"NS26Tg",0
"NTD12",0
"NTD1m",0
"NTD2e",0
"NTD2l",1
"NTD4e",0
"NTD4l",1
"NTD5l",1
"NTD5m",0
"NTD7e",0
"NTD7l",1
"NTD9e",0
"NTD9l",1
"NTP3e",1
"NTPP10",1
"NTPP9",1
"O16G1e",0
"O16G2e",0
"OCBTm",0
"OCDCAtr",1
"OCDCEAtr",1
"OCOAT1m",1
"OIVD1m",0
"OIVD2m",0
"OIVD3m",0
"OPAHir",0
"ORNt3m",1
"ORNt4m",1
"ORNTArm",1
"ORNtiDF",1
"ORPT",0
"OXAHCOtex",0
"P45011A1m",0
"P45011B11m",0
"P45011B12m",0
"P45011B21m",0
"P45017A1r",0
"P45017A2r",0
"P45017A3r",0
"P45017A4r",0
"P45019A1r",0
"P45019A2r",0
"P4501B1r",1
"P45021A1r",0
"P45021A2r",0
"P45027A11m",0
"P45027A12m",0
"P45027A13m",0
"P45027A14m",0
"P45027A15m",0
"P45027A16m",0
"P45027A1m",0
